name,street,postcode,city,latitude,longitude,turnover,change in turnover,profit,operative profit,personnel
Moustgarden,Rahakamarinkatu 1 D 46,00240,Helsinki,0.0,0.0,,,,,
Mp-Ark Oy,Mariankatu 8 A 6,15110,Lahti,60.4632325,26.937060499999998,7.0,-72%,3.0,"18,8%",
Muuan Oy,Vironkatu 7 F 16,00170,Helsinki,0.0,0.0,,,,,
NB Alex Oy,Jarrumiehenkatu 3b,20100,Turku,60.45197575,22.252023158450452,60.0,"11,1%",0.0,0%,
NG-Ark Oy,Seilimäki 22 B,02180,Espoo,60.18837679999999,24.772470204590412,21.0,"-12,5%",9.0,"52,4%",
NUO arkkitehdit,Kanariankuja 4 B 16,00220,Helsinki,0.0,0.0,,,,,
Nalle Grönberg Oy Ab,Tähteläntie 46,10210,Inkoo,60.060653,24.024396095433826,158.0,,47.0,"37,3%",2.0
Napapiirin suunnittelu Oy Napark,Nahkurinpolku 2,96900,Saarenkylä,60.4070266,25.08408115,66.0,"-38,3%",29.0,"54,5%",
Nautakasvattamot.fi,Levälahdentie 206,51200,Kangasniemi,62.779519400000005,27.6728457,,,,,
Necto Design Oy,Huvilakatu 20-22 A 1,00150,Helsinki,0.0,0.0,,,,,
Nomad Arkkitehdit Oy,Munkkiniemen puistotie 16,00330,Helsinki,60.1973812,24.8785343,237.0,,29.0,"15,2%",
North East Design,Juvankuja 4,33710,Tampere,61.4640639,23.873693,,,,,
Nouplan Oy,Vuohimäentie 21,74420,Hernejärvi,60.4611215,22.6343884,,,,,
NovaPlan Oy,Mäkiviinikankatu 23,39700,Parkano,62.017408999999994,23.0332905,,,14.0,,
Novagraaf Oy,Ritokalliontie 8-16 S,00330,Helsinki,0.0,0.0,,,,,
Novarc Oy,Osmontie 34,00610,Helsinki,60.2192632,24.9466352,162.0,"-14,3%",8.0,"4,9%",0.0
Nove Consulting Oy,Lemuntie 3-5,00510,Helsinki,60.196138,24.9510171,128.0,"-2,3%",23.0,"23,4%",
Numers Wrede Arkkitehdit Arkitekter Ab Oy,Ehrensvärdsvägen 4-6 C,00150,Helsingfors,60.1576066,24.936383499999998,1.0,,-6.0,-500%,
Nuolniemi Oy,Siriuksenkuja 33 B,01450,Vantaa,60.3435071,25.0841364,10.0,,7.0,75%,1.0
Nurmela Jarno Tmi,Valtakatu 43 C 1,94100,Kemi,61.059861100000006,28.1981,,,,,
Nyman arkkitehdit Oy,Kauppakatu 15 lt. 11,33200,Tampere,0.0,0.0,,,,,
Olavi Snellman Ab Oy,Saarenkatu 15 D 11,00550,Helsinki,0.0,0.0,,,,,
Olio's Art Studios,Suotie 25,65280,Vaasa,62.18350955,25.71503460000001,,,,,
Optiplan Oy,Mannerheimintie 103a,00280,Helsinki,60.203526600000004,24.899558,13398.0,"-10,4%",49.0,"0,5%",168.0
Opus Arcticus Oy,Näcksundintie 25,68550,Öja,0.0,0.0,,,,,
Ortraum Oy,Mesaanikuja 5 A,00850,Helsinki,60.165245299999995,25.0723445,135.0,"79,7%",11.0,"8,9%",
Osuma Arkkitehdit Oy,Pudaskuja 4 E 66,01600,Vantaa,0.0,0.0,,,,,
Otto Autio Visual,Piispanristi 4 B 23,02200,Espoo,0.0,0.0,,,,,
Otto Samuli Heinonen,Koskitie 29 A 3,90500,Oulu,61.757261,24.7591548,,,,,
Out of Control Finland,Pussilantie 20,07600,Myrskylä,60.941217099999996,21.3824245,,,,,
Outi Honkanen Design,Hiekkalaiturintie 17 B 20,00980,Helsinki,0.0,0.0,,,,,
Oy Arkkitehtitoimisto Danielsen Arkitektbyrå Ab,Kulosaarentie 38 A,00570,Helsinki,60.1861091,24.999539000000002,9.0,125%,2.0,20%,
Oy Arkkitehtitoimisto Illar Meikop Arkitektbyrå Ab,Myntgatan 3 B 15,00160,Helsingfors,0.0,0.0,,,,,
Oy Arkkitehtitoimisto Åkerblom Arkitektbyrå Ab,Kalevanvainio 4 A 4,02100,Espoo,60.184242299999994,24.8010192,,,-3.0,,
PES-Arkkitehdit Oy,Ison-Antintie 8,00930,Helsinki,60.20417455000001,25.078598259070915,7248.0,"-12,7%",913.0,"15,9%",68.0
PF Design,Kourilehdontie 387,95520,Tornio,65.9907085,24.1335449,,,,,
PH-Arkkitehtuuri Oy,Iisalmentie 64,72400,Pielavesi,63.23393879999999,27.197473100000003,24.0,"-46,7%",0.0,0%,
PLJ Consulting,Västra Kungsvägen 163 B,02580,Sjundeå,62.752134600000005,15.4111586,,,,,
POTIS,Kivalterintie 8 as. 3,00620,Helsinki,0.0,0.0,,,,,
Padus Capital Oy,Metsänneidonkuja 10,02130,Espoo,60.1876319,24.805980899999998,91.0,"506,7%",30.0,"-17,6%",
Panu Group Oy,Uuhonkuja 3,60510,Hyllykallio,62.7914919,22.927690300000002,28.0,,2.0,"7,1%",
Parviainen Arkkitehdit Oy,Porkkalankatu 11,00180,Helsinki,60.16367245,24.90421094231157,3786.0,"6,2%",457.0,15%,45.0
Peabud Consulting Oy,Perttiläntie 31,04420,Järvenpää,62.558795499999995,29.896331300000003,,,,,
Pekka Rahkonen,Ilkantie 17 as 21,37150,Nokia,0.0,0.0,,,,,
Peltonen & Co,Tunturikatu 15 B 25,00100,Helsinki,0.0,0.0,,,,,
Pen & Hammer Oy Ab,Annankatu 12,00120,Helsinki,60.1645782,24.9399556,920.0,"-33,6%",-178.0,"-18,6%",
Perspektiivi Oy,Oikokatu 11 B 19,00170,Helsinki,59.824537600000006,22.966409600000002,,,0.0,,
Peter Plan Oy,Puijonkatu 9 A 7,70100,Kuopio,0.0,0.0,,,,,
Petäjä design,Petäjäkuja 3,21420,Lieto,61.05516595,26.48023077132731,,,,,
Piekat Oy,Kollantie 7,32700,Huittinen,35.5601386,46.1577651,91.0,"12,6%",3.0,8%,
Pieni ympyrä,Heikintie 28 A,31400,Somero,62.24393539999999,24.451617600000002,,,,,
Pientalosuunnittelu Teuvo Nieminen,Kuruntie 528,33480,Ylöjärvi,60.6788543,24.992952499999998,,,,,
Pihasuunnittelu Viva Landscape,Mottipolku 5b,01730,Vantaa,60.3205769,24.880252711516853,,,,,
Pihasuunnittelu ja puutarhanhoito Pihasyreeni,Vaahteramäki 1,17110,Kalliola,61.0852041,25.63984,,,,,
Pihaus Oy,Haratie 6,11130,Riihimäki,60.9804003,24.406045608466734,148.0,,1.0,"0,7%",1.0
Pirinen Salo Oy,Kalevankatu 31 A 17,00100,Helsinki,0.0,0.0,,,,,
Pirkanmaan NR-Rakenne Oy,Routakatu 17 A 1,33710,Tampere,61.475956599999996,23.8799694,,,,,
Plaanari Oy,Sepänkuja 6 B 5-6,42100,Jämsä,0.0,0.0,,,,,
Planera Oy,Sahaajankatu 19,00880,Helsinki,60.2035222,25.04966605000001,2084.0,"1,8%",154.0,"9,2%",18.0
Planeringsbyrå Peter Westerlund,Marknadsgatan 1 A,10600,Ekenäs,59.3263005,18.104619600000003,,,,,
Planest Oy,Nokkalanniementie 7,02230,Espoo,60.1491406,24.75171524986339,48.0,"-44,8%",-13.0,-25%,
Planet Ark Design Oy,Adalmiinankatu 18,00960,Helsinki,60.2196603,25.1529348,,,-1.0,,0.0
Planetary Architecture Research Studio Oy,Kalevankatu 31 A 14,00100,Helsinki,0.0,0.0,,,,,
Planwelt Oy,Mannerheimintie 25 A 4,00250,Helsinki,60.191184400000004,24.9128306,116.0,"3,6%",28.0,31%,1.0
Playa Arkkitehdit Oy,Töölöntorinkatu 2 B 22a,00260,Helsinki,0.0,0.0,,,,,
PlusArkkitehdit Oy,Kuortaneenkatu 5,00520,Helsinki,60.1963936,24.945206699999996,157.0,"-15,6%",-12.0,"-7,6%",
Pohjakuvat24 Oy,Hitsaajankatu 6,00810,Helsinki,60.19245645,25.026747163932942,,,,,
Pohjois-Suomen Talokeskus Oy,Lumijoentie 1,90400,Oulu,64.9933183,25.4521103,173.0,-25%,3.0,"2,3%",3.0
"Poiu Designtoimisto Oy, Ltd",Livornonkatu 12 A 18,00220,Helsinki,0.0,0.0,,,,,
Poklossi Oy,Alvar Aallon katu 3,40600,Jyväskylä,62.7878475,22.837477800000002,50.0,19%,-3.0,-6%,
Polar Suunnittelu Oy,Metsävainio 5 c/o Kalle Hautajärvi,90810,Kiviniemi,0.0,0.0,,,,,
Pori Arker,Otavankatu 4 C 50,28100,Pori,0.0,0.0,,,,,
ProcuTek Tmi,Perhostie 1,43500,Karstula,63.126179,21.5997604,,,,,
Professori H Rahdun rakennussuunnittelutoimisto Avoin yhtiö,Laivanvarustajankatu 1 H 101,00140,Helsinki,0.0,0.0,,,,,
Projektivisio Oy,Karhunkatu 10 A 3,33530,Tampere,61.4997287,23.8220879,444.0,"56,3%",75.0,"22,5%",3.0
Puro Jaakko Oy,Mariankatu 5,00170,Helsinki,61.18883985,28.736898279053246,854.0,"-2,8%",380.0,"27,8%",5.0
Puroplan Oy,Mariankatu 5,00170,Helsinki,61.18883985,28.736898279053246,769.0,"-19,1%",47.0,27%,5.0
PuutarhuriPalvelu MiLo,Rihvelimäki 1,02770,Espoo,60.21459535,24.63863230123712,,,,,
Pwörks Oy,Männikkötie 5 D 19,00630,Helsinki,0.0,0.0,,,,,
Päivi Tallberg Design,Tuulimyllyntie 18,21600,Parainen,62.219405200000004,25.69277,,,,,
Pöyry,Jaakonkatu 3,01620,Vantaa,60.97858655,25.68128383093716,,,,,
R/R-suunnittelu Oy,Pouruntie 398,34870,Visuvesi,62.0699125,23.937914399999997,20.0,"11,1%",15.0,"53,8%",
RA Hannu Haanpää,Martinkatu 7 C 36,20810,Turku,20.940668399999996,-89.608062,,,,,
RA-Suunnittelu Oy,Lentovarikonkatu 2 A 34,33900,Tampere,0.0,0.0,,,,,
RE-Consulting Oy,Sentnerikuja 3,00440,Helsinki,60.2277969,24.8789647,709.0,"79,9%",141.0,"21,1%",5.0
RI Ukko-Pekka Korhonen,Virranniementie 13,72330,Tiitilänkylä,62.971703000000005,27.682625,,,,,
Raami Arkkitehdit Oy,Finlaysoninkuja 23,33210,Tampere,61.502081499999996,23.7588401,,,,,
Raiski Arkkitehdit Oy,Teiskontie 1 T 1,33500,Tampere,0.0,0.0,,,,,
Raitanen Pekka Juhani,Jättäläntie 137,31500,Koski tl,60.6579861,23.093013100000004,,,,,
Rak.Suunnittelu Tauno Savela Tmi,Kusiaismäentie 10,43100,Saarijärvi,62.6922806,25.2831357,,,,,
RakSatu,Syreenitie 4,13210,Hämeenlinna,61.01427095,24.50803670000001,,,,,
Rakennus Markus Huhtala,Munterinkatu 6 C 27,20360,Turku,0.0,0.0,,,,,
Rakennus ja Taide Oy,Kimalaisenpolku 38,02210,Espoo,60.17925325,24.70067580000001,7.0,0%,3.0,"42,9%",
Rakennus- ja suunnittelutoimisto M Kulmala,Topeeka 62 A 1,61800,Kauhajoki,0.0,0.0,,,,,
Rakennusarkkitehdit Oy Tuomisalo & Co,Lakaniementie 735,62800,Vimpeli,61.3240221,28.5315526,7.0,"-12,6%",-13.0,"-171,4%",1.0
Rakennusinsinööripalvelut A. A.,Kotakenmäentie 3,44100,Äänekoski,0.0,0.0,,,,,
Rakennusinsinööritoimisto Antti Mäkelä,Vaikonmäentie 35,86210,Petäjäskoski,0.0,0.0,,,,,
Rakennusinsinööritoimisto Paavo Kröger,Rantatie 3 B,79100,Leppävirta,36.909214741882174,-90.28452720483736,,,,,
Rakennuskonsultointi B Boström Tmi,Bredvassvägen 54,06830,Kulloby,60.20470160000001,24.432033999999998,,,,,
Rakennuskonsultointi Kodikas,Kotikummunkatu 9,15300,Lahti,60.99120500000001,25.7707414,,,,,
Rakennuslinkki Juha Aho,Hakolantie 4,86600,Haapavesi,61.511261899999994,21.793565498961968,,,,,
Rakennuspalvelu Erkki Vinkanharju,Karvalantie 28,62630,Karvala,63.13415820000001,23.3462891,,,,,
Rakennuspalvelu Kankare,Ollilantie 757,21800,Kyrö,60.26093349999999,24.977506100000003,,,,,
Rakennuspalvelu Kivikangas Oy,Kärrykuja 4,60550,Nurmo,60.4072085,24.992179718208078,,,53.0,,1.0
Rakennuspalvelu Matti Jokitalo,Saarisperäntie 233,74680,Myllyniemi,63.497553,26.628442,,,,,
Rakennuspalvelu Pekka Hedemäki,Kirkkotie 4 H 4,90830,Haukipudas,60.756474100000005,26.8517528,,,,,
Rakennuspalvelu Rissain Ky,Seilitie 5 A 8,90510,Oulu,65.03541609999999,25.4213924,,,,,
Rakennussuunnittelu A Taipale,Mäkitie 3,61800,Kauhajoki,62.6090272,29.782711,,,,,
Rakennussuunnittelu Aimo Pakkala,Marjatie 1,36420,Sahalahti,61.666804500000005,23.2046265,,,,,
Rakennussuunnittelu Antero Kuosmanen Oy,Jokitie 13,71800,Siilinjärvi,60.96049985000001,25.639915316999968,,,,,
Rakennussuunnittelu Ari Hannonen Oy,Ruokosuontie 34,21250,Masku,60.9709225,25.5704777,12.0,20%,1.0,0%,0.0
Rakennussuunnittelu Arja Koota,Kootantie 249,38760,Venesjärvi,0.0,0.0,,,,,
Rakennussuunnittelu Byggnadsplanering Öst & Hjort Oy Ab,Maxmovägen 243,66640,Maxmo,63.214134200000004,22.0556108,86.0,"-10,4%",-1.0,"-1,2%",3.0
Rakennussuunnittelu Heikki Havurinne,Havurinteentie 8,82500,Kitee,0.0,0.0,,,,,
Rakennussuunnittelu Kulin Oy,Rautavuorentie 80,73120,Nerkoo,62.064409899999994,25.132184699999996,33.0,49%,5.0,"18,2%",
Rakennussuunnittelu Leo Haglund Oy,Valokaarenkatu 17 A,65320,Vaasa,63.082181000000006,21.695276800000002,28.0,,-15.0,"-53,6%",3.0
Rakennussuunnittelu NK Project,Choraeusgatan 16,68600,Jakobstad,63.673174100000004,22.7071294,,,,,
Rakennussuunnittelu Ovaska Oy,Kuusipeurankuja 10,55420,Imatra,61.2099468,28.74250978523312,,,,,
Rakennussuunnittelu P. Karihaara Oy,Mustionkatu 8,20750,Turku,60.4374689,22.32855335,17.0,"-22,7%",6.0,"47,1%",1.0
Rakennussuunnittelu Rovio Oy,Vaasankatu 11,40100,Jyväskylä,60.1884657,24.958575699999997,,,,,
Rakennussuunnittelu Tapio Ojala,Kalliomäentie 35,38910,Ala-honkajoki,61.729263399999994,24.7869715,,,,,
Rakennussuunnittelu Timo Ruoho Oy,Lintuvaarantie 10,02650,Espoo,60.220085100000006,24.8106951,,,,,
Rakennussuunnittelu Widgren Oy,Santerinvainio 3,61470,Kitinoja,0.0,0.0,,,,,
Rakennussuunnittelu ja Valvonta Miettinen,Tuurinkorventie 16 B,47400,Kausala,60.884437899999995,26.3452874,,,,,
Rakennussuunnittelu ja konsultointipalvelu Kari Anttila,Toimelantie 7,66300,Jurva,61.0665071,24.718598800000002,,,,,
Rakennustarkastus Ratar Oy,Meijeritie 18,07230,Askola,60.2246358,24.872204800000002,240.0,"11,6%",13.0,"6,7%",
Rakennustyö Kyytsönen Pasi Tmi,Peltokaari 6,07560,Pukkila,60.6271103,24.799313100000003,,,,,
Rakennuttajapalvelu Koponen Esa,Rantaraitti 20 C,70820,Kuopio,61.6698666,27.238300399999996,,,,,
Raksajallu,Pääjärventie 9,43500,Karstula,61.78029229999999,23.2434027,,,,,
Raksaplan,Rauhantie 36,27600,Hinnerjoki,61.175861,28.689651,,,,,
Re-Suunnittelu Oy - Re-Engineering Ltd,Sentnerikuja 3,00440,Helsinki,60.2277969,24.8789647,,,,,
Respace Oy,Isonniitynkatu 3 F 25,00520,Helsinki,0.0,0.0,,,,,
Reunanen-ark Oy,Linnankatu 59 D 7,20100,Turku,0.0,0.0,,,,,
Rissanen Arkkitehdit Oy,Sampsantie 2 D 28,00610,Helsinki,0.0,0.0,,,,,
River Oy,Lizeliuksenkatu 14,38200,Sastamala,61.339269200000004,22.9255785,720.0,-12%,294.0,"51,5%",3.0
Rivitehti,Kuunsilta 11,40340,Jyväskylä,62.27257145,25.832580550503646,,,,,
Rocky Raccoon,Junonkatu 1 A 6,00540,Helsinki,60.1852517,24.980740100000002,,,,,
Romplan Oy,Koskitie 39 A 16,90500,Oulu,62.4872231,22.752983800000003,,,,,
Rooa Fiskars Osk,Grabbstrandintie 1 2,10470,Fiskari,0.0,0.0,,,,,
Rotonda Oy,Urheilukatu 32 A 17,00250,Helsinki,0.0,0.0,,,,,
Rouhiainen Móricz Arkkitehdit Oy,Pursimiehenkatu 26 C,00150,Helsinki,60.1605623,24.9411704,,,,,
Räihä Marko Design,Olaskuja 3 B 3,90900,Kiiminki,65.1218934,25.7326418,,,,,
SK-ark Oy,Keltamotie 6 C 13,01300,Vantaa,0.0,0.0,,,,,
SOP-Rakennus,Halmaantie 65,16450,Mallusjoki,60.7167551,27.554420500000003,,,,,
SORIA Oy,Honkiniementie 36,37310,Tottijärvi,60.970873700000006,24.311831299999998,,,,,
Saara Kantele Workshop,Siltasaarenkatu 26 C 113,00530,Helsinki,0.0,0.0,,,,,
Sadelia Oy,Pappilanniementie 18 as. 2,13880,Hattula,64.29317610000001,27.644213,42.0,"-12,5%",3.0,"9,5%",1.0
Saika Design Oy,Isokatu 87 A 85,90120,Oulu,0.0,0.0,,,,,
Saircon Oy,Vernissakatu 8 A,01300,Vantaa,60.290591500000005,25.0457847,,,,,
Sakari Kallio,Nisulanniitty 2 D 14,90820,Kello,0.0,0.0,,,,,
Salahmin Kiinteistöpalvelut Oy,Kiuruvedentie 30,74230,Salahmi,63.6039585,27.031390100000003,,,,,
Salminen Harri Tmi,Tuulimyllyntie 20,27800,Säkylä,65.36597975000001,26.976443288608127,,,,,
Salteh Nord Oy,Kiekkomiehenkatu 22,55420,Imatra,61.19956585,28.748154930444922,,,-5.0,,
Sama Urban Planning Solutions Oy,Kuusikonkatu 8,78210,Varkaus,65.83754975,24.196057567973074,,,,,
Sanaksenaho Arkkitehdit Oy,Tammimäentie 13-15 A,02940,Espoo,60.2725116,24.969066,33.0,"13,8%",-1.0,-3%,
Santeri Hänninen,Porarinkatu 5 B 24,02650,Espoo,0.0,0.0,,,,,
Savula Oy,Kiiminkijoentie 2187,90830,Haukipudas,65.1697496,25.5962288,61.0,"-6,2%",1.0,"1,6%",
Schauman & Nordgren Architects Ab,Köydenpunojankatu 2a E,00180,Helsingfors,60.1616078,24.9270462,526.0,"5,6%",17.0,"3,3%",
Schauman Arkkitehdit Helsinki Oy,Köydenpunojankatu 2 A,00180,Helsinki,60.4541864,22.244873000000002,438.0,58%,68.0,"19,4%",
Semeri Veli-Pekka Tmi,Lahdenkatu 10,15140,Lahti,52.7500419,7.568568099999999,,,,,
Signatur B,Söderby 10,22610,Lemland,59.932254500000006,17.488586399999996,512.0,"13,5%",245.0,"62,9%",2.0
Siku Architecture Oy,Kruunuvuorenkatu 3 A 8,00160,Helsinki,0.0,0.0,,,,,
Sinikara T. Tmi,Tehtaankatu 1 A 17,13220,Hämeenlinna,0.0,0.0,,,,,
Sintu Oy,Petäjäkatu 13,15950,Lahti,60.46589195,22.16845532995969,97.0,"125,6%",-6.0,"-6,2%",
Siren Arkkitehdit Oy,Tiirasaarentie 35,00200,Helsinki,60.157360100000005,24.858054120383283,1604.0,"-3,3%",126.0,10%,16.0
Sirrak Oy,Kaskitie 11,33540,Tampere,60.23265285,24.92020655,161.0,,5.0,"6,5%",1.0
Sirrak arkkitehtuuria Oy,Kaskitie 11,33540,Tampere,60.23265285,24.92020655,468.0,"43,1%",34.0,"8,1%",6.0
Sirrak konsultit Oy,Kaskitie 11,33540,Tampere,60.23265285,24.92020655,244.0,"-61,8%",27.0,"14,8%",2.0
Sisustusarkkitehdit Fyra Oy,Tehtaankatu 27-29 A,00150,Helsinki,0.0,0.0,,,,,
Space Architects Oy,Telakkakatu 3 A 2 b,00150,Helsinki,0.0,0.0,,,,,
Space Lab Oy,Dosentintie 7 C,00330,Helsinki,60.2163681,24.7369764,,,-16.0,,
Stolt arkkitehtisuunnittelu,Pietarinkatu 4 A 2,20320,Turku,60.3881946,23.1453829,,,,,
Studio 2B Avoin yhtiö,Meritullinkatu 13 I 113,00170,Helsinki,60.4368328,22.237466,,,,,
Studio Architecture Helsinki Oy,Teollisuuskatu 3a B,00510,Helsinki,63.0922897,21.5634306,1.0,"-92,9%",-2.0,-200%,4.0
Studio Arkki,Pekanraitti 24 F,00700,Helsinki,60.247619900000004,25.006594600000003,,,,,
Studio Design Pro Oy,Mäkkylänmutka 4 H,02650,Espoo,60.225312,24.8280466,,,-8.0,,
Studio Hanna ät Lehtiniemi,Meilahdentie 7,00250,Helsinki,60.19197239999999,24.8857557,,,,,
Studio Ilkka Paajanen,Kelohongantie 14 A 3,02120,Espoo,62.544817200000004,29.825442699999996,,,,,
Studio Julius,Malpakantie 17,33470,Ylöjärvi,61.546634999999995,23.584674800000002,,,,,
Studio Koskinen Rantanen Oy,Puna-ahontie 44 B,03400,Vihti,60.184568500000005,24.433835199999997,381.0,-13%,37.0,10%,4.0
Studio Kukkapuro,Alppitie 23,02700,Kauniainen,65.0346199,25.460129300000002,,,,,
Studio Oy Arkkitehdit,Vanhatie 28 B 9,15240,Lahti,0.0,0.0,,,,,
Studio Rosberg Oy,Kuninkaankatu 29,33200,Tampere,61.12866175,21.513586119968448,,,,,
Studio Simark Oy,Ulvilantie 25 A 10,00350,Helsinki,0.0,0.0,,,,,
Studio Susanna Raunio Oy,Toivolankatu 21,20810,Turku,60.43499175,22.2678392,,,,,
Studio Verhe Oy,Purjeentekijänkuja 5 B 30,00210,Helsinki,0.0,0.0,,,,,
Studio Wam,Arkadiankatu 17 A 5,00100,Helsinki,0.0,0.0,,,,,
Studio Ö Aktiebolag,Norra Esplanadgatan 4 B,22100,Mariehamn,60.097327299999996,19.9364529,53.0,"76,7%",6.0,"13,2%",1.0
SuRaVa Oy,Pelimannintie 57,61310,Panttila,60.2379307,24.8821565,59.0,"742,9%",3.0,"6,8%",
Superplan Int. Oy,Lehtisaarentie 6 D,00340,Helsinki,63.477267299999994,23.8007122,10.0,"66,7%",2.0,20%,
Susan Elo Oy,Pursimiehenkatu 12 A,00150,Helsinki,60.1605623,24.9411704,,,-14.0,,
Suunnittelemo Oy,Viinikankatu 47 A,33800,Tampere,61.48998710000001,23.7802508,216.0,"-20,6%",-46.0,"-19,7%",5.0
Suunnittelu Aijaskaari Oy,Ahjopolku 1 as. 9,44800,Pihtipudas,0.0,0.0,,,,,
Suunnittelu GL Oy,Hämeentie 15,00500,Helsinki,61.1668199,23.8905687,144.0,"-17,7%",-24.0,"-15,3%",1.0
Suunnittelu Luukkanen Pertti Oy,Väärämäentie 6 F,00700,Helsinki,61.32891120000001,29.260671999999996,,,,,
Suunnittelu Markku Hankanen T:Mi,Tervahauta 6,60200,Seinäjoki,61.47651260000001,22.5750992,,,,,
Suunnittelu Ovali,Keltinmäentie 12 C 57,40640,Jyväskylä,0.0,0.0,,,,,
Suunnittelu Oy Muuntaja,Tarkk'ampujankatu 14,00150,Helsinki,60.1607927,24.9441065,101.0,"-30,8%",26.0,"31,5%",1.0
Suunnittelu Rami Ovaskainen,Lohansuonpolku 4 C,02880,Veikkola,60.268993,24.4249749,,,,,
Suunnittelu Tuire. n,Maijanniitynkatu 18,33580,Tampere,61.484562,23.925631,,,,,
Suunnittelu Vilkki,Väinämöisentie 18 C 3,39100,Hämeenkyrö,66.4870583,25.6857623,,,,,
Suunnittelu ja valvonta Jari Repo,Pajutie 1,83900,Juuka,61.2843946,23.998283928937248,,,,,
Suunnittelu- ja konsulttitoimisto Huttunen,Haavistontie 2,58200,Kerimäki,62.367339,25.901922600000002,,,,,
Suunnittelulinja Oy,Vähäheikkiläntie 56 C,20810,Turku,60.432314399999996,22.255691,523.0,"137,7%",178.0,"33,7%",0.0
Suunnittelupalvelu Eteläaho Oy,Tuulimyllyntie 7 A 4,00920,Helsinki,61.0833833,24.6389195,,,,,
Suunnittelupalvelu Idealinja Ky,Kalliontie 27,74700,Kiuruvesi,63.9289093,24.964390123066305,,,,,
Suunnittelupalvelu Ulla Sallinen,Haapaniementie 243,58920,Kolkontaipale,62.8838743,27.6793161,,,,,
Suunnittelupuulaaki,Päijänteentie 33 B 5,00510,Helsinki,0.0,0.0,,,,,
Suunnittelustudio Odea Oy,Valtakatu 7,26100,Rauma,61.771907999999996,23.054368,,,53.0,,1.0
Suunnittelutoimisto Aluetekniikka,Asemakatu 1,62100,Lapua,62.24070579999999,25.7517621,,,-2.0,,
Suunnittelutoimisto Auua,Honkatie 4 B 44,00270,Helsinki,66.1574935,29.117664899999998,,,,,
Suunnittelutoimisto Hinkkanen Ky,Kauppakuja 2,47200,Elimäki,60.4871796,22.1667355,,,,,
Suunnittelutoimisto Jaakko Pesonen Oy,Härmälänbölentie 193,25410,Suomusjärvi,60.4051307,23.5553094,1.0,-75%,1.0,100%,
Suunnittelutoimisto Jenny Tunis Oy,Kokkolinnunkatu 4,65300,Vaasa,63.1243993,21.663466699999997,82.0,"28,1%",9.0,"12,2%",
"Suunnittelutoimisto Kartio Ky, O. Malminen",Aadolf Lindforsintie 9 B 83,00400,Helsinki,0.0,0.0,,,,,
Suunnittelutoimisto Kouhia Pekka Oy,Kiuastie 28 B,02770,Espoo,65.0276181,25.577211899999998,,,,,
Suunnittelutoimisto Livadia,Merimiehenkatu 35 LH 1,00150,Helsinki,0.0,0.0,,,,,
Suunnittelutoimisto Matti Kärkkäinen,Antti Chydeniuksenkatu 25,67100,Kokkola,63.848315799999995,23.155619100000003,,,,,
Suunnittelutoimisto N&O Oy,Siltakyläntie 191,49220,Siltakylä,60.27097,24.9914764,16.0,"-27,3%",1.0,"6,3%",1.0
Suunnittelutoimisto Nina Lehos,Haahkatie 2 A 2,00200,Helsinki,60.156586399999995,24.8809999,,,,,
Suunnittelutoimisto Part Oy,Pussilantie 20,07600,Myrskylä,60.941217099999996,21.3824245,6.0,"914,4%",3.0,55%,0.0
Suunnittelutoimisto Pasi Vuorela Ky,Tallitie 13,13500,Hämeenlinna,60.97905575,24.417434,,,,,
Suunnittelutoimisto Sarka,Suojasentie 48,37200,Siuro,61.520286,23.3385642,,,,,
Suunnittelutoimisto Teo-Vision Oy,Lokinrinne 8 A 25,02320,Espoo,0.0,0.0,,,,,
Suunnittelutoimisto Veikkola Ky,Kamulantie 48,90910,Kontio,-8.0755905,112.2882797,,,,,
Sweco Architects Oy,Ilmalanportti 2,00240,Helsinki,60.2077499,24.9176367990072,5291.0,"45,7%",235.0,"5,7%",56.0
Synopsis Arkkitehdit Oy,Itämerentori 2,00180,Helsinki,60.16408515,24.91424872900457,2828.0,37%,439.0,"19,6%",17.0
T:mi Konsultointi Suihko Mika,Ritalankatu 30 G 30,33400,Tampere,0.0,0.0,,,,,
T:mi Rakennuttajapalvelu J. Svenn,Kirvesmiehenkatu 10,59100,Parikkala,61.21208975,28.836145984621783,,,,,
TN-Suunnittelu Oy,Säntietie 145,61360,Mieto,58.465709700000005,5.9387011,41.0,"-19,6%",5.0,"12,2%",
"TS-ark, Arkkitehtitoimisto Suursalmi",Punavarpusentie 1 A,02660,Espoo,60.23399179999999,24.8008344,,,,,
TUPA architecture Oy,Näsilinnankatu 22 A,33210,Tampere,61.496174800000006,23.7552119,86.0,"45,8%",19.0,"23,3%",2.0
Taegen arkkitehdit Oy,Ristiniementie 40 C 20,02320,Espoo,0.0,0.0,,,,,
Takt Oy/Taina Väisänen,Kuusistontie 6,33480,Ylöjärvi,60.34993475,24.89565908693843,,,,,
Talo Design Hilja Moilanen RA,Jousitie 43,19650,Joutsa,63.1028917,21.6664540193363,,,,,
Talosuunnittelu Ari Mäki,Simpantie 15,70910,Vuorela,65.2140407,25.315600600000003,,,,,
Taloteema Imatra Oy,Sotkulammentie 37,55100,Imatra,61.19325129999999,28.80384196211832,33.0,,0.0,0%,
Tapani Takkunen,Ollakantie 31,90440,Kempele,64.91190999999999,25.4980565,,,,,
